Richie James,SF,78,75,0.163,0.154,36,394,1,0.66,23,8,0,1,12,2020
David Moore,SEA,76,84,0.07,0.089,47,417,6,0.74,35,4.8,0,0,0,2020
Preston Williams,MIA,71,55,0.108,0.055,35,288,4,0.51,18,2.3,0,3,64,2020
DeVante Parker,MIA,70,57,-0.047,-0.061,103,793,4,0.61,63,2.7,1,7,73,2020
Chase Claypool,PIT,68,96,-0.054,-0.024,110,873,9,0.57,62,5.2,3,8,185,2020
Quintez Cephus,DET,66,58,0.106,0.079,35,349,2,0.57,20,4.3,0,0,0,2020
Jamison Crowder,NYJ,66,51,-0.032,-0.054,89,699,6,0.66,59,5.5,0,0,0,2020
Bryan Edwards,LV,64,69,0.366,0.402,15,193,1,0.73,11,7.3,0,1,20,2020
Deebo Samuel,SF,64,60,0.055,0.043,44,391,1,0.75,33,12.1,0,0,0,2020
Danny Amendola,DET,62,51,-0.01,-0.03,69,602,0,0.67,46,6.4,0,0,0,2020
Tre'Quan Smith,NO,61,73,0.029,0.059,50,448,4,0.68,34,4,1,0,0,2020
Hunter Renfrow,LV,59,67,-0.032,-0.02,77,656,2,0.73,56,6,1,2,24,2020
Michael Gallup,DAL,58,66,-0.057,-0.047,105,843,5,0.56,59,4.3,0,5,47,2020
Sammy Watkins,KC,57,66,-0.004,0.017,55,421,2,0.67,37,4.2,1,1,13,2020
Laviska Shenault,JAC,56,65,-0.04,-0.026,79,600,5,0.73,58,5.1,0,1,17,2020
Tyler Boyd,CIN,56,73,-0.062,-0.041,110,841,4,0.72,79,4.4,1,2,27,2020
Keenan Allen,LAC,53,57,-0.081,-0.077,147,992,8,0.68,100,4.4,3,3,65,2020
Olamide Zaccheaus,ATL,51,41,0.085,0.042,32,274,1,0.63,20,3.2,0,0,0,2020
Mohamed Sanu,-,51,50,0.149,0.147,24,187,1,0.71,17,2.2,0,0,0,2020
