PHI,2021,23,0.0273968915812282,18,0.0148699264438401,22,0.109759872529506,23,-0.0801291388300001,17,0.0292902891516828,0.117911590616944,-0.0864060667441816,0.0821966711179487,25,-0.0203855150559942,26
HOU,2021,24,0.0505723232404347,31,0.0602894740133572,26,0.159974927991332,26,-0.0721497424917945,19,0.09793318491684,0.193844082310204,-0.00965459584163383,0.0408829324825016,10,0.0033352456396517,15
NYG,2021,25,0.0527408024436877,22,0.00786455836543109,21,0.0822367289856393,20,0.0161090662847615,30,0.0746007682989237,0.121737104966552,0.0160609612563803,0.0340295628775592,6,0.0199257097578631,7
LAC,2021,26,0.0727864786870275,20,0.0678110593102432,28,0.12748973749488,24,0.0116906011254932,29,0.0915231875554501,0.173380238170862,0.000100328096305208,0.0529590090786329,14,0.0074749425450374,12
WAS,2021,27,0.0946565934425443,4,0.0303997724816946,24,0.230953234356317,29,-0.115606127435469,11,0.134024055755755,0.288434936998601,-0.104183223643245,0.0702087299929434,18,0.0212517330999061,4
BAL,2021,28,0.0998636552277694,6,0.132059262959066,31,0.27959017316784,31,-0.184274864036149,4,0.104714804422902,0.290777537875231,-0.189440950550163,0.0747588043015004,21,0.010318996704969,11
DET,2021,29,0.10591880836143,32,0.0802858105446267,29,0.178863832821013,27,0.0169694348963729,31,0.137256559004996,0.215590870791714,0.0417354730109059,0.0379812900492204,8,0.0304983659747586,2
JAC,2021,30,0.12083478717542,30,0.0652895066826486,27,0.273825093017339,30,-0.0527804411628118,23,0.131056312610299,0.291262197466427,-0.0507472410682232,0.0893649358152921,28,-0.00877175456101805,21
ATL,2021,31,0.128946908471297,19,0.100682820202516,30,0.212401724000347,28,0.0306770027550419,32,0.144154493217307,0.249796806573159,0.019758314191389,0.0185887576940671,1,-0.0303131050170196,29
NYJ,2021,32,0.167736480996481,21,0.182572932110278,32,0.316169517430161,32,-0.00462063040874814,27,0.175600792958574,0.33986243830466,-0.0151361439575625,0.0458518918826557,12,-0.0238931813059328,27
