rank,id,player,team,pos,game.week,opp,rec_tgt,rec,catch_rate,rec_yds,rec_td,rec_yds_per_tgt,rec_yds_per_rec,rush_att,rush_yds,rush_yds_per_att,rush_td,fum,fum_lost,fpts_ppr
171,25587,Ahmarean Brown,BUF,WR,5,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
172,25459,Xavier Johnson,HOU,WR,5,BUF,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
173,23917,Kaden Davis,DEN,WR,5,LV,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
174,23642,Jalen Virgil,BUF,WR,5,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
175,25498,Ramel Keyton,LV,WR,5,DEN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
176,24511,Tyrell Shavers,BUF,WR,5,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
177,21759,KJ Hamler,BUF,WR,5,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
178,23746,Deven Thompkins,CAR,WR,5,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
179,15534,Adam Thielen,CAR,WR,5,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
180,24187,Devin Carter,CAR,WR,5,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
181,20789,Kelvin Harmon,DAL,WR,5,PIT,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
182,25759,Praise Olatoke,CAR,WR,5,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
183,25773,John Jackson,CHI,WR,5,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
184,23467,Jalen Cropper,DAL,WR,5,PIT,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
185,23763,Brandon Johnson,PIT,WR,5,DAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
186,25364,Sam Pinckney,CAR,WR,5,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
187,23634,Samori Toure,CHI,WR,5,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
188,21730,Collin Johnson,CHI,WR,5,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
189,19980,Deon Cain,CAR,WR,5,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
190,21957,Quez Watkins,PIT,WR,5,DAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
191,24414,Jaray Jenkins,PIT,WR,5,DAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
192,19854,Dante Pettis,CHI,WR,5,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
193,24335,Shaquan Davis,PIT,WR,5,DAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
194,22590,Ben Skowronek,PIT,WR,5,DAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
195,21295,Nsimba Webster,CHI,WR,5,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
196,23840,Kevin Austin Jr.,NO,WR,5,KC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
197,24572,Thayer Thomas,MIN,WR,5,NYJ,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
198,23163,Justyn Ross,KC,WR,5,NO,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
199,24345,Jason Brownlee,NYJ,WR,5,MIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
200,22637,Brandon Smith,NYJ,WR,5,MIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
201,24343,Nikko Remigio,KC,WR,5,NO,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
202,21725,Trishton Jackson,MIN,WR,5,NYJ,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
203,21045,Marquise Brown,KC,WR,5,NO,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
204,21169,Malik Taylor,NYJ,WR,5,MIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
205,23604,Montrell Washington,KC,WR,5,NO,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
206,25698,Marcus Riley,NYJ,WR,5,MIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
207,24120,Rashee Rice,KC,WR,5,NO,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
208,25430,Jeshaun Jones,MIN,WR,5,NYJ,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
209,24894,Lucky Jackson,MIN,WR,5,NYJ,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
210,20398,Equanimeous St. Brown,NO,WR,5,KC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
211,20792,N'Keal Harry,MIN,WR,5,NYJ,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
212,24577,Chase Cota,NYG,WR,5,SEA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
213,24331,Grant DuBose,MIA,WR,5,NE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
214,24420,Matt Landers,NE,WR,5,MIA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
215,25447,JaQuae Jackson,NE,WR,5,MIA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
216,21964,Cody White,SEA,WR,5,NYG,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
217,25199,Tahj Washington,MIA,WR,5,NE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
218,16389,Odell Beckham Jr.,MIA,WR,5,NE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
219,21760,Isaiah Hodgins,NYG,WR,5,SEA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
220,21636,Marcus Simms,SEA,WR,5,NYG,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
221,21037,Miles Boykin,SEA,WR,5,NYG,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
222,21601,Gunner Olszewski,NYG,WR,5,SEA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
223,24527,Ty Scott,SEA,WR,5,NYG,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
224,19318,Kendrick Bourne,NE,WR,5,MIA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
225,21686,Jalen Reagor,NE,WR,5,MIA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
226,24755,Elijah Cooks,JAC,WR,5,IND,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
227,19755,River Cracraft,MIA,WR,5,NE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
228,22588,Anthony Schwartz,MIA,WR,5,NE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
229,25333,John Jiles,NE,WR,5,MIA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
230,21473,D.J. Montgomery,IND,WR,5,JAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
231,22488,Chris Blair,ATL,WR,5,TB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
232,25504,Cole Burgess,CIN,WR,5,BAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
233,17914,Laquon Treadwell,IND,WR,5,JAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
234,25313,Joshua Cephus,JAC,WR,5,IND,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
235,25316,David White Jr.,JAC,WR,5,IND,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
236,21115,Juwann Winfree,IND,WR,5,JAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
237,22973,Austin Trammell,JAC,WR,5,IND,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
238,24743,Xavier Smith,LA,WR,5,GB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
239,24174,Jalen Wayne,GB,WR,5,LA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
240,23166,Rakim Jarrett,TB,WR,5,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
241,25376,Sam Wiglusz,LA,WR,5,GB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
242,24471,Ryan Miller,TB,WR,5,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
243,24709,Jesse Matthews,ATL,WR,5,TB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
244,24875,Dylan Drummond,ATL,WR,5,TB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
245,25005,Drake Stoops,LA,WR,5,GB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
246,22626,Rondale Moore,ATL,WR,5,TB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
247,20963,Cody Thompson,TB,WR,5,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
248,23146,Cornelius Johnson,GB,WR,5,LA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
249,23468,Michael Woods II,CLE,WR,5,WAS,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
250,22596,Jaelon Darden,CLE,WR,5,WAS,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
251,21729,Quintez Cephus,LA,WR,5,GB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
252,24554,T.J. Luther,GB,WR,5,LA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
253,25652,Julian Hicks,GB,WR,5,LA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
254,24172,Puka Nacua,LA,WR,5,GB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
255,18882,Cooper Kupp,LA,WR,5,GB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
256,24749,Shedrick Jackson,CIN,WR,5,BAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
257,23148,David Bell,CLE,WR,5,WAS,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
258,20071,Keith Kirkwood,BAL,WR,5,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
259,25455,Dayton Wade,BAL,WR,5,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
260,23996,Kendric Pryor,CIN,WR,5,BAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
261,24342,Mitchell Tinsley,WAS,WR,5,CLE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
262,24279,Malik Cunningham,BAL,WR,5,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
263,24296,Brycen Tremayne,WAS,WR,5,CLE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
264,19864,Anthony Miller,BAL,WR,5,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
265,24670,Kazmeir Allen,WAS,WR,5,CLE,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
266,25128,Lideatrick Griffin,CLE,WR,5,WAS,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
267,25593,Isaiah Washington,BAL,WR,5,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
268,19064,Trent Taylor,SF,WR,5,ARI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
269,25032,Xavier Weaver,ARI,WR,5,SF,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
270,18926,Zay Jones,ARI,WR,5,SF,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
271,22685,Terrace Marshall Jr.,SF,WR,5,ARI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
272,22417,Kristian Wilkerson,LV,WR,5,DEN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
273,24982,Ricky Pearsall,SF,WR,5,ARI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
274,24221,Justin Shorter,LV,WR,5,DEN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
275,22345,Dan Chisena,ARI,WR,5,SF,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
