"Player","Tm","Pos","Opp","PaCom","PaAtt","PaYds","PaTDs","INT","RuAtt","RuYds","RuTDs","Tar","Rec","ReYds","ReTDs","Fum","FGM","39M","49M","50M","XPM","Sks","FR","DINT","DTD","PPG","Yds","0.5","PPR","Non"
"Hayden Hurst","LAC","TE","PIT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.7","2.6","26.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.7","6.0","3.5"
"Trey Benson","ARI","RB","DET","0.0","0.0","0.0","0.0","0.0","4.1","16.0","0.2","1.3","1.0","7.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.1","4.6","3.6"
"Eddy Pineiro","CAR","K","LV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7","0.9","0.5","0.2","1.7","0.0","0.00","0.0","0.0","","","7.7","7.7","7.7"
"Josh Downs","IND","WR","CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","26.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.9","6.0","3.8"
"Cole Kmet","CHI","TE","IND","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.5","2.5","23.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.7","5.9","3.4"
"Ray Davis","BUF","RB","JAC","0.0","0.0","0.0","0.0","0.0","5.1","20.6","0.2","0.7","0.5","4.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.0","4.2","3.7"
"Tutu Atwell","LA","WR","SF","0.0","0.0","0.0","0.0","0.0","0.3","1.7","0.0","3.0","1.9","24.7","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.8","5.7","3.9"
"Jonathan Mingo","CAR","WR","LV","0.0","0.0","0.0","0.0","0.0","0.1","0.5","0.0","4.3","2.2","28.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.8","5.9","3.7"
"Kyle Juszczyk","SF","RB","LA","0.0","0.0","0.0","0.0","0.0","0.5","1.9","0.0","2.5","1.8","16.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.9","4.8","2.9"
"Wil Lutz","DEN","K","TB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7","0.9","0.5","0.2","1.5","0.0","0.00","0.0","0.0","","","7.5","7.5","7.5"
"Minnesota Vikings","MIN","DST","HOU","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","0.60","0.5","0.2","26.6","369.3","5.7","5.7","5.7"
"Jalen Nailor","MIN","WR","HOU","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","1.6","22.6","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.7","5.5","3.8"
"Philadelphia Eagles","PHI","DST","NO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","0.60","0.8","0.2","28.3","343.3","5.7","5.7","5.7"
"Adonai Mitchell","IND","WR","CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2","1.9","25.9","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.7","5.6","3.7"
"Chig Okonkwo","TEN","TE","GB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.3","2.2","23.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.4","5.5","3.3"
"Arizona Cardinals","ARI","DST","DET","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","0.60","0.6","0.2","26.8","405.0","5.6","5.6","5.6"
"Blake Corum","LA","RB","SF","0.0","0.0","0.0","0.0","0.0","5.5","23.0","0.1","0.6","0.5","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.7","3.9","3.4"
"Tank Bigsby","JAC","RB","BUF","0.0","0.0","0.0","0.0","0.0","5.5","23.0","0.1","0.5","0.4","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.7","3.9","3.5"
"Ty Johnson","BUF","RB","JAC","0.0","0.0","0.0","0.0","0.0","1.6","6.5","0.0","1.9","1.6","14.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.6","4.5","2.8"
"Mack Hollins","BUF","WR","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","1.7","22.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.5","5.4","3.7"
"New England Patriots","NE","DST","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","0.60","0.5","0.2","22.4","313.2","5.5","5.5","5.5"
"Jonnu Smith","MIA","TE","SEA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9","2.2","21.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.3","5.4","3.2"
"Justin Fields","PIT","QB","LAC","15.8","25.5","176.8","0.7","0.6","8.7","37.8","0.3","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","14.6","14.6","14.6"
"Emanuel Wilson","GB","RB","TEN","0.0","0.0","0.0","0.0","0.0","4.5","19.1","0.1","0.7","0.5","3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.5","3.8","3.3"
"DeMario Douglas","NE","WR","NYJ","0.0","0.0","0.0","0.0","0.0","0.2","1.1","0.0","3.4","2.1","24.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.4","5.5","3.4"
"Joey Slye","NE","K","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.0","0.4","0.2","1.5","0.0","0.00","0.0","0.0","","","7.2","7.2","7.2"
"Atlanta Falcons","ATL","DST","KC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","0.50","0.7","0.2","26.7","361.8","5.4","5.4","5.4"
"Daniel Jones","NYG","QB","CLE","19.7","30.4","189.1","0.9","0.7","6.5","27.9","0.3","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","14.5","14.5","14.5"
"Foster Moreau","NO","TE","PHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.6","17.4","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.2","5.0","3.3"
"Curtis Samuel","BUF","WR","JAC","0.0","0.0","0.0","0.0","0.0","0.3","1.4","0.0","2.9","2.2","20.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.3","5.4","3.2"
"Trey Sermon","IND","RB","CHI","0.0","0.0","0.0","0.0","0.0","3.8","15.3","0.1","1.2","0.9","6.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.4","3.9","3.0"
"Jacksonville Jaguars","JAC","DST","BUF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","0.60","0.8","0.2","28.1","349.5","5.3","5.3","5.3"
"Theo Johnson","NYG","TE","CLE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","22.1","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.1","5.0","3.1"
"Joshua Karty","LA","K","SF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.8","0.4","0.2","1.8","0.0","0.00","0.0","0.0","","","7.0","7.0","7.0"
"Tyrone Tracy","NYG","RB","CLE","0.0","0.0","0.0","0.0","0.0","3.3","11.9","0.1","1.5","1.2","7.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.3","3.9","2.7"
"Ja'Lynn Polk","NE","WR","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.7","2.1","21.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.2","5.2","3.1"
"Gardner Minshew","LV","QB","CAR","19.4","32.3","219.2","1.3","0.5","2.7","6.1","0.1","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","14.3","14.3","14.3"
"Aaron Rodgers","NYJ","QB","NE","20.5","31.1","217.1","1.4","0.4","3.7","1.8","0.1","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","14.3","14.3","14.3"
"Xavier Legette","CAR","WR","LV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","1.8","24.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.1","5.0","3.2"
"Kalif Raymond","DET","WR","ARI","0.0","0.0","0.0","0.0","0.0","0.2","1.0","0.0","2.5","1.7","20.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.1","4.9","3.2"
"Kirk Cousins","ATL","QB","KC","22.5","33.0","231.2","1.4","0.9","1.6","1.0","0.1","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","14.1","14.1","14.1"
"K.J. Osborn","NE","WR","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.3","2.3","19.7","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.0","5.1","2.8"
"Washington Commanders","WAS","DST","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","0.60","0.7","0.2","28.6","348.8","5.0","5.0","5.0"
"Britain Covey","PHI","WR","NO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9","1.9","20.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","4.0","4.9","3.0"
"Devaughn Vele","DEN","WR","TB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","22.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.8","4.8","2.8"
"Tre Tucker","LV","WR","CAR","0.0","0.0","0.0","0.0","0.0","0.3","1.9","0.0","2.1","1.3","15.4","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.8","4.4","3.1"
"Graham Gano","NYG","K","CLE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.8","0.4","0.2","1.5","0.0","0.00","0.0","0.0","","","6.5","6.5","6.5"
"Van Jefferson","PIT","WR","LAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9","1.7","20.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.7","4.6","2.9"
"Christian Watson","GB","WR","TEN","0.0","0.0","0.0","0.0","0.0","0.3","1.9","0.0","2.4","1.5","20.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.7","4.5","3.0"
"Michael Mayer","LV","TE","CAR","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1","2.0","18.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.5","4.5","2.5"
"Dameon Pierce","HOU","RB","MIN","0.0","0.0","0.0","0.0","0.0","2.4","10.2","0.2","0.0","0.5","3.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.8","3.0","2.5"
"Luke McCaffrey","WAS","WR","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2","2.0","19.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.7","4.7","2.6"
"Justin Watson","KC","WR","ATL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.5","20.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.6","4.4","2.8"
"Isaac Guerendo","SF","RB","LA","0.0","0.0","0.0","0.0","0.0","3.6","15.1","0.1","0.3","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.7","2.8","2.6"
"Kylen Granson","IND","TE","CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.7","16.4","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.4","4.2","2.5"
"Dontayvion Wicks","GB","WR","TEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","1.5","19.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.5","4.3","2.8"
"Skylar Thompson","MIA","QB","SEA","18.9","29.7","204.5","1.1","0.9","3.0","9.4","0.2","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","13.7","13.7","13.7"
"Gerald Everett","CHI","TE","IND","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","1.8","16.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.3","4.2","2.4"
"Noah Brown","WAS","WR","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","1.6","20.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.5","4.3","2.7"
"Tim Patrick","DET","WR","ARI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","1.5","19.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.5","4.3","2.8"
"Jordan Akins","CLE","TE","NYG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.6","14.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.3","4.1","2.5"
"Ja'Tavion Sanders","CAR","TE","LV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.8","16.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.3","4.2","2.4"
"Tucker Kraft","GB","TE","TEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.6","16.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.3","4.1","2.5"
"Kenny McIntosh","SEA","RB","MIA","0.0","0.0","0.0","0.0","0.0","1.6","5.9","0.1","1.2","0.8","5.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.5","2.9","2.1"
"Nelson Agholor","BAL","WR","DAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.4","18.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.4","4.1","2.7"
"Juwan Johnson","NO","TE","PHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9","1.3","13.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.2","3.9","2.6"
"Kenneth Gainwell","PHI","RB","NO","0.0","0.0","0.0","0.0","0.0","2.5","9.8","0.1","0.8","0.7","4.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.5","2.8","2.2"
"Will Levis","TEN","QB","GB","19.2","32.1","224.3","0.7","0.9","4.1","16.3","0.2","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","13.5","13.5","13.5"
"Dare Ogunbowale","HOU","RB","MIN","0.0","0.0","0.0","0.0","0.0","1.5","5.6","0.0","1.5","1.2","8.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.5","3.1","1.9"
"Dyami Brown","WAS","WR","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8","1.7","19.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.4","4.2","2.5"
"Tommy Tremble","CAR","TE","LV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","1.6","14.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.1","4.0","2.3"
"Deuce Vaughn","DAL","RB","BAL","0.0","0.0","0.0","0.0","0.0","3.0","11.0","0.1","0.8","0.6","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.4","2.7","2.1"
"Noah Gray","KC","TE","ATL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","1.4","16.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.1","3.8","2.4"
"Will Dissly","LAC","TE","PIT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.5","16.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.0","3.8","2.3"
"Cam Akers","HOU","RB","MIN","0.0","0.0","0.0","0.0","0.0","1.4","5.6","0.2","0.2","0.2","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.4","2.2"
"Ronnie Bell","SF","WR","LA","0.0","0.0","0.0","0.0","0.0","0.1","0.5","0.0","2.2","1.4","17.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.2","3.9","2.5"
"Travis Homer","CHI","RB","IND","0.0","0.0","0.0","0.0","0.0","1.4","5.2","0.1","1.2","0.9","6.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.8","1.8"
"Tyquan Thornton","NE","WR","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8","1.3","18.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","3.2","3.8","2.5"
"Elijah Higgins","ARI","TE","DET","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","1.4","13.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.9","3.6","2.2"
"Emari Demercado","ARI","RB","DET","0.0","0.0","0.0","0.0","0.0","1.0","3.9","0.1","1.2","0.9","6.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.7","1.8"
"D'Ernest Johnson","JAC","RB","BUF","0.0","0.0","0.0","0.0","0.0","1.9","7.8","0.1","0.4","0.3","2.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.4","2.0"
"Dawson Knox","BUF","TE","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.1","12.1","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.8","3.4","2.3"
"Josh Oliver","MIN","TE","HOU","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9","1.3","13.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.8","3.4","2.1"
"Jalen Brooks","DAL","WR","BAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.2","16.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.9","3.5","2.3"
"Ameer Abdullah","LV","RB","CAR","0.0","0.0","0.0","0.0","0.0","1.3","4.6","0.1","0.0","0.6","4.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.0","2.3","1.7"
"Calvin Austin III","PIT","WR","LAC","0.0","0.0","0.0","0.0","0.0","0.2","1.0","0.0","2.2","1.4","14.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.8","3.5","2.1"
"Treylon Burks","TEN","WR","GB","0.0","0.0","0.0","0.0","0.0","0.5","2.2","0.0","2.0","1.1","12.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.8","3.3","2.2"
"Matthew Stafford","LA","QB","SF","21.7","32.9","216.2","1.1","0.8","1.0","1.9","0.1","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","12.9","12.9","12.9"
"Braxton Berrios","MIA","WR","SEA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7","1.2","14.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.7","3.3","2.1"
"KaVontae Turpin","DAL","WR","BAL","0.0","0.0","0.0","0.0","0.0","0.5","2.7","0.0","1.7","1.1","12.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.7","3.2","2.1"
"Roschon Johnson","CHI","RB","IND","0.0","0.0","0.0","0.0","0.0","1.0","3.7","0.1","0.0","0.2","1.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.7","1.8","1.6"
"Austin Hooper","NE","TE","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.4","11.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.4","3.1","1.7"
"Tyler Goodson","IND","RB","CHI","0.0","0.0","0.0","0.0","0.0","0.7","2.4","0.0","0.0","0.9","6.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.7","2.1","1.3"
"Ronnie Rivers","LA","RB","SF","0.0","0.0","0.0","0.0","0.0","1.7","7.0","0.1","0.2","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.7","1.8","1.6"
"Johnny Wilson","PHI","WR","NO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.9","13.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.6","3.0","2.1"
"Los Angeles Rams","LA","DST","SF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.60","0.6","0.2","27.9","353.9","3.5","3.5","3.5"
"Josh Whyle","TEN","TE","GB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.1","12.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.9","1.8"
"Luke Musgrave","GB","TE","TEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.1","12.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.9","1.7"
"Pierre Strong Jr.","CLE","RB","NYG","0.0","0.0","0.0","0.0","0.0","0.6","3.2","0.0","1.6","1.2","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","2.2","1.0"
"Erick All","CIN","TE","WAS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","10.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.9","1.7"
"Eric Saubert","SF","TE","LA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.6","5.6","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.5","2.0"
"Brandon Powell","MIN","WR","HOU","0.0","0.0","0.0","0.0","0.0","0.2","0.9","0.0","1.6","1.0","10.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.4","2.9","1.9"
"Cedric Tillman","CLE","WR","NYG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7","0.9","11.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.4","2.9","2.0"
"Brevin Jordan","HOU","TE","MIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","1.0","9.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.1","2.6","1.7"
"Derius Davis","LAC","WR","PIT","0.0","0.0","0.0","0.0","0.0","1.0","5.5","0.0","1.6","1.0","8.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.8","1.8"
"Lil'Jordan Humphrey","DEN","WR","TB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.2","13.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.3","2.9","1.7"
"Bo Nix","DEN","QB","TB","21.4","34.1","187.1","0.6","0.9","5.0","22.0","0.2","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","12.5","12.5","12.5"
"Julius Chestnut","TEN","RB","GB","0.0","0.0","0.0","0.0","0.0","1.7","6.3","0.1","0.3","0.2","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.5","1.3"
"Grant Calcaterra","PHI","TE","NO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","1.0","10.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.1","2.6","1.5"
"Tyler Badie","DEN","RB","TB","0.0","0.0","0.0","0.0","0.0","0.9","7.3","0.0","0.6","0.5","3.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.6","1.1"
"Chris Conley","SF","WR","LA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.8","10.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.6","1.8"
"Luke Farrell","JAC","TE","BUF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.8","7.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.0","2.4","1.6"
