rank,id,player,team,pos,game.week,opp,rec_tgt,rec,catch_rate,rec_yds,rec_td,rec_yds_per_tgt,rec_yds_per_rec,rush_att,rush_yds,rush_yds_per_att,rush_td,fum,fum_lost,fpts_ppr
184,24535,Tanner Taula,TB,TE,2,DET,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
185,22524,James Mitchell,DET,TE,2,TB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
186,23084,Shane Zylstra,DET,TE,2,TB,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
187,23105,Sal Cannella,TB,TE,2,DET,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
188,25852,Geor'quarius Spivey,KC,TE,2,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
189,20199,David Wells,TB,TE,2,DET,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
190,13250,DJ Williams,TB,TE,2,DET,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
191,25328,Baylor Cupp,KC,TE,2,CIN,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
192,25513,Cam Grandy,CIN,TE,2,KC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
193,23737,Tanner Conner,MIA,TE,2,BUF,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
194,21278,Stephen Carlson,CHI,TE,2,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
195,23335,Cole Fotheringham,HOU,TE,2,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
196,21531,Chris Myarick,HOU,TE,2,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
197,25529,Hayden Rucci,MIA,TE,2,BUF,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
198,21808,Dalton Keene,HOU,TE,2,CHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
199,25486,Brenden Bates,CHI,TE,2,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
200,20957,Tommy Sweeney,CHI,TE,2,HOU,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
201,22667,Zach Davidson,BUF,TE,2,MIA,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
202,25609,Austin Stogner,ATL,TE,2,PHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
203,25598,Mike Rigerman,BAL,TE,2,LV,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
204,25711,Qadir Ismail,BAL,TE,2,LV,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
205,25601,Riley Sharp,BAL,TE,2,LV,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
206,22238,Scotty Washington,BAL,TE,2,LV,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
207,24738,John Samuel Shenker,LV,TE,2,BAL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
208,23614,John FitzPatrick,ATL,TE,2,PHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
209,25391,McCallan Castles,PHI,TE,2,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
210,20020,Jordan Thomas,ATL,TE,2,PHI,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
211,25567,Messiah Swinson,CAR,TE,2,LAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
212,24800,E.J. Jenkins,PHI,TE,2,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
213,19910,Ian Thomas,CAR,TE,2,LAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
214,19281,Jacob Hollister,CAR,TE,2,LAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
215,24021,Tucker Fisk,LAC,TE,2,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
216,20812,Jesper Horsted,CAR,TE,2,LAC,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
217,25319,Zach Heins,LAC,TE,2,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
218,25300,Isaac Rex,LAC,TE,2,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
219,23488,Curtis Hodges,CAR,TE,2,LAC,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0
220,22661,Jack Stoll,PHI,TE,2,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
221,25394,Luke Benson,LAC,TE,2,CAR,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
222,25608,Kevin Foelsch,PHI,TE,2,ATL,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
